"asin","date","text","imageUrlList","numberOfHelpful","parentReviewId","rate","reviewId","title","username","verified","keyword","date_raw","year","month","day","year_month","quarter","year_quarter","country"
"B002H09I0Y",2018-03-11,"When I ordered this DVD it was delivered when you said it would be at my home. It was a very good price, and a great movie!","",0,NA,5,"R2MID9P2TEAXVI","Timely delivery","Joe B. Miller","True","Game","Reviewed in the United States on March 11, 2018",2018,"March","Sunday","2018/03","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-03-10,"Michael Douglas as Nicholas Van Orton, an arrogant and self-centered investment banker who receives a birthday gift from his younger brother (Sean Penn, in one of his best supporting roles) that is sure to change his life, or at least his outlook on life. There's a strong supporting cast, most notably besides Penn, Deborah Kara Unger as Van Orton's (semi-spoiler alert) seemingly nemesis, then ally, and eventually love interest, whom Van Orton doesn't suspect as being part of ""the game"" until it's too late to prevent himself from being drugged and left for dead in Mexico. As good as the players who surround Douglas in this one are, none steal the show from him. They all have their shining moments, but this is Douglas in one of his best, and lesser-known films. He seems to be at his best when his character is an arrogant prick and Van Orton sure is, which is why he's so suited for ""the game."" San Franciscans are sure to appreciate the locations in this one.","",0,NA,5,"R32BY9JD9A8UP6","Michael Douglas in arguablly one of his best performances.","Chris Charles","False","Game","Reviewed in the United States on March 10, 2018",2018,"March","Saturday","2018/03","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-03-10,"This is a great movie, with surprising plot twists that really make your head spin toward the end!","",0,NA,5,"R2ZI7G59TMXZ06","Great movie","K. Arford","True","Game","Reviewed in the United States on March 10, 2018",2018,"March","Saturday","2018/03","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-03-08,"This is one of David Fincher's most criminally underrated films. My heart raced for a majority of this film and I couldn't take my eyes away. It's very unpredictable and has lots of twists and turns that will actually keep you guessing until the end (I used to hate when critics said this until I saw this movie). The performances are great, the writing is fantastic and if you don't think this is one of the best thrillers you've ever seen, I'd like to know the other films that beat this one out.","",59,NA,5,"RSIEC421PXOGB","Absolutely Amazing","Arlo","True","Game","Reviewed in the United States on March 8, 2018",2018,"March","Thursday","2018/03","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-03-01,"you never know where the game starts or ends. keeps you on edge of your seat !","",0,NA,5,"R33C9PLS40E1RK","Five Stars","Bea farmer","True","Game","Reviewed in the United States on March 1, 2018",2018,"March","Thursday","2018/03","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-02-26,"Does it get any better than this - a fun movie plot with a surprise twist. I won't give it away, but it is a movie that is great the first time, and the second and the third. You just keep seeing little things you missed the first time through. Not to be missed.","",0,NA,5,"R233KYSXP5Z3WZ","Surprise!","Poppa Bear","True","Game","Reviewed in the United States on February 26, 2018",2018,"February","Monday","2018/02","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-02-24,"Boring and dumb. I couldn't even finish this.","",3,NA,1,"R1LO83PII7J3IC","Avoid this movie","F. Scholl","False","Game","Reviewed in the United States on February 24, 2018",2018,"February","Saturday","2018/02","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-02-14,"One of my favorite movies EVER! Even after watching it I don't know how many times, it still never ceases to entertain. Perhaps one of Michael's best! Sean rocks, as well.","",0,NA,5,"R2DPVONEXGA8OU","One of my favorite movies EVER!","David Temple","True","Game","Reviewed in the United States on February 14, 2018",2018,"February","Wednesday","2018/02","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-02-06,"This movie is incredible and exceeded my expectations. Performances were amazing. Dialogue is so clever and plot is intense. Had me guessing the whole time. I previously rented this movie and then later purchased it because it was so good. The setting is in San Francisco which adds a little nostalgic flavor for me. So happy to have seen this movie. I loved it from start to finish. They don't make them quite like this anymore.","",0,NA,5,"RDTADZR6LI0N6","YOU NEED TO WATCH THIS","Kristine","True","Game","Reviewed in the United States on February 6, 2018",2018,"February","Tuesday","2018/02","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-02-06,"Good movie","",0,NA,5,"R2ZX92XDW9S0H6","Five Stars","Christine","True","Game","Reviewed in the United States on February 6, 2018",2018,"February","Tuesday","2018/02","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-02-02,"Wow. An excellent movie. Unpredictable, creative, well done.","",0,NA,5,"R2V80AB47P2DMY","Wow. Excellent. Watch this movie.","anthony a. kordus","True","Game","Reviewed in the United States on February 2, 2018",2018,"February","Friday","2018/02","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-01-26,"Great rental for Movie Night!","",0,NA,5,"R1TZ47WI7LCA49","Great rental...","Elizabeth G Cary","True","Game","Reviewed in the United States on January 26, 2018",2018,"January","Friday","2018/01","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-01-22,"enjoyed","",0,NA,5,"RESI48TKF97QY","Five Stars","michele","True","Game","Reviewed in the United States on January 22, 2018",2018,"January","Monday","2018/01","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-01-07,"Subtitles ruined I.T for me. Totally off beat.","",0,NA,1,"RUCD26J11C9PH","Subtitles ruined I. T for me. Totally off ...","Amazon Customer","True","Game","Reviewed in the United States on January 7, 2018",2018,"January","Sunday","2018/01","Q1",2018 Q1,"the United States"
"B002H09I0Y",2018-01-05,"Good movie. Item as described, thank you!","",0,NA,5,"R2SE61Y1F3Z8YH","Good movie. Item as described, thank you!","John M Whitehead","True","Game","Reviewed in the United States on January 5, 2018",2018,"January","Friday","2018/01","Q1",2018 Q1,"the United States"
"B002H09I0Y",2017-12-14,"good storyline with nothing as it seems","",0,NA,5,"R12I91R5ZZBQHH","what's real and what's not","sadsack","False","Game","Reviewed in the United States on December 14, 2017",2017,"December","Thursday","2017/12","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-12-05,"A very entertaining film and very well done.","",0,NA,4,"R377ZZWWGQQKNF","A Wild Ride","Jim Altfeld","True","Game","Reviewed in the United States on December 5, 2017",2017,"December","Tuesday","2017/12","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-11-05,"Great movie","",0,NA,5,"R3OPHIPIT49Z2Y","Five Stars","E. Stanford","True","Game","Reviewed in the United States on November 5, 2017",2017,"November","Sunday","2017/11","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-10-25,"Really good movie. Looks fantastic on BluRay","",0,NA,5,"R2742KZ10LFMH4","Whoa","Andrew","True","Game","Reviewed in the United States on October 25, 2017",2017,"October","Wednesday","2017/10","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-10-23,"I love this show","",0,NA,5,"RG1UHDHEEIXJ4","Five Stars","Iris","True","Game","Reviewed in the United States on October 23, 2017",2017,"October","Monday","2017/10","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-10-23,"Keeps you guessing until the very end of the movie!! Great story line, excellent movie!!","",0,NA,5,"R66SRHSZYE2O6","Great movie!!","Diane C.","True","Game","Reviewed in the United States on October 23, 2017",2017,"October","Monday","2017/10","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-10-15,"Great concept for a mystery film","",0,NA,4,"R26YKMP92UNFZQ","Holds Up","BelloqNYC","True","Game","Reviewed in the United States on October 15, 2017",2017,"October","Sunday","2017/10","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-10-11,"Forgot how great this movie is.","",0,NA,4,"R3BBF3RZFNQG36","Fun fun,fun","Jon Heggy","True","Game","Reviewed in the United States on October 11, 2017",2017,"October","Wednesday","2017/10","Q4",2017 Q4,"the United States"
"B002H09I0Y",2017-10-11,"Do not try to reduce this film to only one meaning. It is obviously a film centered on the relationship between an elder son and his father when the father commits suicide in front of the child’s eyes when he is 48 and the child is about six or eight. The case is made more complex with the fact that there is a younger son who the elder son took care of as his brother, which is natural, but in a way oppressive in the absence of the father. Even trickier is the fact that the elder son has taken over the family estate (and business), has been married but is divorced and lives alone on the estate with the housekeeper of long ago, of the time when he was a child, hence who has known his father, though she is either older than she looks, and hence too old to take care of such an estate, or she was very young at the time of the suicide and hence cannot really remember much about the father. That connection to the past is rather loose since Ilsa should be at the least 20 at the time of the suicide and should have been hired when she was eighteen. But that is young for a servant who is now the housekeeper and has been for a long time. Otherwise forty years later she should be at retiring age and should have entered that service when she was rathe r 25 or 28. The second element is the rivalry between two brothers in the absence of the father who spectacularly stepped out of life. Then the whole shebang being devised by the younger brother, it is a very perverse way for him to remind his elder brother whose forty-eighth birthday is celebrated today that their father committed suicide on exactly the same occasion by jumping from the top of a high chimney onto the flagstones of a terrace behind the family estate. Perverse and morbid if not even worse than morbid. With a suicide note supposedly signed by the elder son, Nicholas or Nick, saying “Like my father before me, I choose eternal sleep.” Note this suicide note is slightly bizarre because of the present tense directed at Nicholas himself in the game. But it is supposed to be read after the death of the suicidee, and that is hyper important for the suicidee who would use the preterit, the past if you prefer, because he is before committing his suicide projecting himself mentally into what is going to happen after his suicide is in the past. And in the past, it would even be worse because the effect would be multiplied on Nicholas since it might mean for Nicholas in the game he is dead. This rivalry is enacted to the very end of the game: harsh confrontation of the two brothers in the night in some San Francisco street stairs; the “accidental” killing of Conrad, the younger brother, by Nicholas on the roof of the skyscraper from which he is going to jump (or he would have been thrown over by one actor, if he had not jumped by himself), reenacting his father’s own suicide; and the new confrontation of the two after Conrad’s rebirth, resurrection and Nicholas great fall like some Humpty Dumpty. The last touch on the two brothers will be some kind of reconciliation when Nicholas suggests sharing the bill and Conrad accepts. So far that is banal and that would only make a good psychological melodrama, a drama with a good ending. But it is so much more. First, it is a game but the game is played in the real world with real means and with as little visible cheating as possible. All the bullets have been changed to blanks, though the gun Nicholas uses is from the “To Kill a Mockingbird” copy hiding a very powerful handgun (at the top of the library in the family estate), and at the end the actress playing Christine will have to convince Nicholas that his gun has real bullets whereas all the other guns used in the game only had blanks. This is slightly hard to believe for us because the shooting of a gun from the game punctures a tire in one of the chasing episodes, and the machine guns, or so, used by the CRS posse when they try to neutralize him when he gets berserk at Christine’s do make many holes in the setting. Of course, it is nothing but a cinema scene, so everything is fake but in the film, it is a real situation that probably explains the price of the game because of all the hundreds of bullets holes that have to be exploded artificially to make Nicholas believe the CRS agents are using real bullets. We, of course, can see the treachery at every corner in that labyrinthine plot, but Nicholas is not supposed to see it though at times it is slightly too obvious. Some scenes are even comical and emphasized as such by some comment from Nicholas like “Dinner for two, please” when Christine and Nicholas emerge from the two dumpsters behind a Chinese restaurant. As some would say, too good to be true. Second, we are projected into a world where crazy adventures can happen virtually but as if they were real. The film is a metaphor for virtual reality and games in that virtual world, virtual reality games that are so true that we believe they are real life. What is surprising is that several times, often to save their skins, some actors reveal it is a game, to the point that Nicholas believes it and wants to step out, to pull the curtain, to stop the game. And he discovers he cannot, and he also discovers the actors who have revealed it is a game are still in the game and still working for it, even when they are supposed to be in their own private life. An effort is even made to prove to Nicholas the main CRS man, Jim Feingold, is a simple family man with children visiting the zoo. A metaphor that could mean in the future (of the film as well as our own future) reality will be a blend of virtual reality and real reality and the divide between the two could be difficult to capture all the time. Beyond this idea of a metaphor it could also be considered as a real description of the mind of a person involved in some kind of psychotic episode (I will not say schizophrenia because psychiatrists are finally realizing schizophrenia does not exist and is only an extreme form of psychosis) when the real reality of his/her experience cannot be easily disentangled from the virtual reality of his/her second personality, the two sides of this split personality not being clearly separated and distinguishable for the subject him/herself. And a few times Nicholas thinks he is getting “crazy” and some of the characters, like his lawyer, Sam Sutherland, plays the game by insisting on his having to be worried or not, or the clerk at the hotel who plays surprised when Nicholas does not remember the night before there, though he did not come to that hotel on the night before. Why on earth do they have his credit card at the reception counter? The fourth approach is what some people insisted upon: it is a demonstration of how easily we can be manipulated by people; organizations, criminal or not, political or not; social networks or other “neutral” organizations of the type; not to speak of the media and the manipulators of the media, politicians, advertisers, and other gurus or preachers who want to influence the people into believing this or that, into doing this or that. The film, of course, shows that such a game requires hundreds of people being hired to play the game in very simple and ordinary structures, including the police and other security institutions, lawyers and businessmen or businesswomen. If we push aside this “game” concept and just consider the “manipulation” we can say this film reveals how easy it is to make someone believe in anything at any time with some immediate reactions from these people who are being manipulated, reactions that can be irreversible or quasi-irreversible. It is such manipulations that enable some political organizations to become powerful in spite of the unethical arguments they use in the shape of fear and anger. It is through such channels that racism, white supremacy, sexism, genderism and many other ideologies targeting a certain type of people they want to be ostracized and segregated against manage to make their opinions valid. Consider the case of Catalonia where only 40% or so of the people voted in an illegal referendum giving a majority, but if we consider that all those who would have voted no decided not to vote at all since the vote was illegal, 95% of 40% is only about 38% of the population. Even if we consider a 20% abstention rate we do not have a majority. This explains then that the President of Catalonia decided, probably under strong pressure from Europe and some countries like France, to go on negotiating with Madrid towards more autonomy but not secession. It is obvious when a situation like this referendum is dramatized by courts, governments, political organizations and businesses into some kind of civil strife that could lead to a civil war, people are pushed into corners and very strict and strong opinions and actions that do not represent reason or any sensible approach. As such this film should be pondered upon and meditated. Dr. Jacques COULARDEAU","",0,NA,5,"R1YHXOG5IPCIL0","Extremely labyrinthine","Dr Jacques COULARDEAU","False","Game","Reviewed in the United States on October 11, 2017",2017,"October","Wednesday","2017/10","Q4",2017 Q4,"the United States"
